car,kwh,is_dc,stored_kwh,self_cons_value,arbitrage_value,backup,gross,capex_yr,net_vs_nothing,net_adv_vs_battery
Nissan Leaf (new),52.0,True,0.0,0.0,733.0092056867585,13.62629666923284,746.6355023559913,807.9255011349385,-61.289998778947165,-11.289998778947165
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,23.789687421916902,23.789687421916902,929.8421487039044,-906.0524612819875,-856.0524612819875
Hyundai Ioniq 5/6,77.4,True,2306.9786932427382,761.3029687701037,0.0,0.0,761.3029687701037,994.0,-232.6970312298963,-182.6970312298963
Hyundai Ioniq 5/6,77.4,True,820.0705639694507,270.62328610991875,0.0,20.33938156647739,290.96266767639617,968.351880552456,-677.3892128760599,-627.3892128760599
Renault 5 E-Tech,52.0,False,1231.649573342715,406.444359203096,0.0,36.64679792883456,443.0911571319306,526.5435062225563,-83.45234909062572,-33.45234909062572
Hyundai Ioniq 5/6,77.4,True,2065.3552209800027,681.5672229234009,561.7396175515443,31.744999800326546,1275.0518402752716,810.8649384936155,464.18690178165616,514.1869017816562
VW ID.7 (77 kWh),77.0,True,1074.4727762095786,354.5760161491609,0.0,0.24310738162228285,354.8191235307832,912.2464964538976,-557.4273729231145,-507.4273729231145
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,27.325759084116143,27.325759084116143,496.8364203939859,-469.51066130986976,-419.51066130986976
Hyundai Ioniq 5/6,77.4,True,1083.7696456693645,357.64398307089033,1059.3824699999484,27.220876701119295,1444.247329771958,881.7194613931224,562.5278683788356,612.5278683788356
Nissan Leaf (new),52.0,True,1670.2733051087741,551.1901906858955,0.0,26.27333593223012,577.4635266181256,795.231987263505,-217.76846064537938,-167.76846064537938
Kia EV6 (post-24),77.4,True,0.0,0.0,554.5101000442523,42.687582808821226,597.1976828530736,820.5226574089208,-223.32497455584723,-173.32497455584723
Hyundai Ioniq 5/6,77.4,True,1542.6357380376298,509.0697935524179,775.998105218289,39.759426637163244,1324.8273254078701,865.6191788467617,459.2081465611085,509.2081465611085
Hyundai Ioniq 5/6,77.4,True,2553.093436833971,842.5208341552104,682.1446318883827,25.025950734344416,1549.6914167779375,784.821664123857,764.8697526540806,814.8697526540806
Renault 5 E-Tech,52.0,False,1364.644064612789,450.3325413222204,300.8894649457712,39.4511932849408,790.6731995529324,537.0447693718831,253.62843018104923,303.6284301810492
Renault 5 E-Tech,52.0,False,1591.1636314923946,525.0839983924902,0.0,37.089590994234385,562.1735893867246,648.8246071454563,-86.65101775873165,-36.651017758731655
Renault 5 E-Tech,52.0,False,0.0,0.0,663.9964127480904,6.649064501845694,670.6454772499361,570.9392170196279,99.7062602303082,149.7062602303082
Renault 5 E-Tech,52.0,False,2718.375355886584,897.0638674425728,333.83444068185435,13.708627776892488,1244.6069359013195,579.574037594913,665.0328983064065,715.0328983064065
Renault 5 E-Tech,52.0,False,1415.3960288366115,467.08068951608186,0.0,25.307897512737703,492.3885870288196,689.5,-197.1114129711804,-147.1114129711804
Hyundai Ioniq 5/6,77.4,True,1295.9209810858567,427.6539237583327,405.61698840086353,30.235643951684025,863.5065561108803,879.1440612904016,-15.637505179521327,34.36249482047867
Renault 5 E-Tech,52.0,False,1635.914093674841,539.8516509126976,0.0,24.991310617387157,564.8429615300847,543.4560898325816,21.386871697503125,71.38687169750312
Nissan Leaf (new),52.0,True,2668.6395726330034,880.6510589688911,212.3857008577581,15.631920766953527,1108.6686805936026,815.914313171725,292.75436742187765,342.75436742187765
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,46.04733014784421,46.04733014784421,676.5146782149371,-630.4673480670929,-580.4673480670929
Hyundai Ioniq 5/6,77.4,True,1878.0817704667413,619.7669842540247,830.5727550087532,27.587785731659263,1477.9275249944374,835.2111982196753,642.716326774762,692.716326774762
VW ID.7 (77 kWh),77.0,True,0.0,0.0,1352.3948604882057,24.767725497338564,1377.1625859855442,876.8859880277101,500.27659795783404,550.276597957834
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,23.61254195480416,23.61254195480416,633.2493982501255,-609.6368562953213,-559.6368562953213
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,0.0,0.0,797.2961446673074,-797.2961446673074,-747.2961446673074
VW ID.7 (77 kWh),77.0,True,2706.6938588686658,893.2089734266598,663.7558913119724,7.566370333641904,1564.531235072274,909.0209767578733,655.5102583144007,705.5102583144007
Kia EV6 (post-24),77.4,True,2596.005538678251,856.6818277638229,375.1217420547663,45.09548598285204,1276.8990558014411,838.962680959743,437.9363748416981,487.9363748416981
Renault 5 E-Tech,52.0,False,1780.8179076711756,587.669909531488,0.0,34.10322347544162,621.7731330069296,459.5,162.27313300692958,212.27313300692958
Kia EV9,99.8,True,0.0,0.0,0.0,28.458774984330358,28.458774984330358,804.4340568349129,-775.9752818505825,-725.9752818505825
Kia EV9,99.8,True,1836.5823015091812,606.0721594980298,1522.6024186807317,0.0,2128.6745781787613,951.425329245448,1177.2492489333133,1227.2492489333133
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,11.887326254138562,11.887326254138562,879.4215089741792,-867.5341827200407,-817.5341827200407
Renault 5 E-Tech,52.0,False,1083.1460129010518,357.43818425734713,495.76766213769343,6.960911972678289,860.1667583677189,527.5200902712452,332.6466680964737,382.6466680964737
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,62.921318236385304,62.921318236385304,544.0502666133838,-481.12894837699844,-431.12894837699844
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,40.390576125200134,40.390576125200134,772.7623859157853,-732.3718097905852,-682.3718097905852
Hyundai Ioniq 5/6,77.4,True,1957.484848396576,645.96999997087,984.5481502857393,22.250555235500002,1652.7687054921093,874.6477837225717,778.1209217695376,828.1209217695376
Renault 5 E-Tech,52.0,False,0.0,0.0,428.475432989356,0.0,428.475432989356,497.81695514891214,-69.34152215955612,-19.34152215955612
Hyundai Ioniq 5/6,77.4,True,1426.6564158247645,470.7966172221723,0.0,44.97912425881928,515.7757414809915,891.5562544113538,-375.7805129303623,-325.7805129303623
Nissan Leaf (new),52.0,True,1541.6925358967478,508.7585368459268,0.0,9.226144606757394,517.9846814526842,850.0757862355564,-332.0911047828722,-282.0911047828722
Renault 5 E-Tech,52.0,False,1044.7934711604755,344.78184548295695,481.0319482140855,25.244805357792803,851.0585990548352,542.865241443242,308.1933576115932,358.1933576115932
Renault 5 E-Tech,52.0,False,550.1039725420628,181.53431093888074,0.0,29.89901736791624,211.43332830679697,630.6272713832437,-419.19394307644677,-369.19394307644677
Hyundai Ioniq 5/6,77.4,True,2720.3649962632367,897.7204487668681,820.0296152138,3.699630804744567,1721.4496947854127,914.9781615774582,806.4715332079545,856.4715332079545
Kia EV9,99.8,True,2759.670869730263,910.6913870109868,1765.7041032652953,38.41865706808157,2714.814147344364,878.9816881395298,1835.832459204834,1885.832459204834
Hyundai Ioniq 5/6,77.4,True,1428.818321900067,471.51004622702214,0.0,38.391869017954,509.9019152449761,862.3620625699011,-352.460147324925,-302.460147324925
VW ID.7 (77 kWh),77.0,True,0.0,0.0,991.2258301017229,42.693636829788865,1033.9194669315118,872.0861494492246,161.83331748228716,211.83331748228716
Renault 5 E-Tech,52.0,False,2210.7365552865012,729.5430632445455,0.0,53.57678087095692,783.1198441155024,532.6883712662187,250.43147284928364,300.43147284928364
Hyundai Ioniq 5/6,77.4,True,2077.0820992489516,685.4370927521541,1006.5864893745929,7.153792627040316,1699.1773747537873,994.0,705.1773747537873,755.1773747537873
Hyundai Ioniq 5/6,77.4,True,2072.204247900125,683.8274018070414,712.623722663426,24.839822852301705,1421.290947322769,866.7955366762438,554.4954106465251,604.4954106465251
Hyundai Ioniq 5/6,77.4,True,2384.1714632695243,786.776582878943,0.0,31.122009282060205,817.8985921610032,849.9510912745664,-32.05249911356316,17.947500886436842
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,1499.546903734625,16.5580404896611,1516.104944224286,842.997673292071,673.1072709322151,723.1072709322151
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,12.993790386056418,12.993790386056418,840.0622929665406,-827.0685025804842,-777.0685025804842
Hyundai Ioniq 5/6,77.4,True,3022.79759018324,997.5232047604693,666.5182646118565,29.136800910827,1693.1782702831529,852.4559009341307,840.7223693490222,890.7223693490222
Kia EV9,99.8,True,3587.402073198553,1183.8426841555224,1078.5476115274655,7.293572779940596,2269.6838684629283,903.2443529904192,1366.4395154725091,1416.4395154725091
Renault 5 E-Tech,52.0,False,1743.3291201939396,575.2986096640001,0.0,35.99452071456111,611.2931303785612,547.9089782145174,63.38415216404371,113.38415216404371
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,18.689705947316465,18.689705947316465,888.1159091625537,-869.4262032152373,-819.4262032152373
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,35.651821904549266,35.651821904549266,810.9806697635977,-775.3288478590484,-725.3288478590484
Kia EV6 (post-24),77.4,True,3334.7753221314015,1100.4758563033624,0.0,32.616797854185464,1133.092654157548,859.3269186198693,273.76573553767867,323.76573553767867
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,0.0,0.0,568.0517334782625,-568.0517334782625,-518.0517334782625
Nissan Leaf (new),52.0,True,0.0,0.0,716.7923985181784,32.209646654433996,749.0020451726124,857.2882212072597,-108.28617603464727,-58.28617603464727
Nissan Leaf (new),52.0,True,0.0,0.0,0.0,27.616456992000153,27.616456992000153,870.3573439305303,-842.7408869385301,-792.7408869385301
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,3.814510649578394,3.814510649578394,950.6133525540623,-946.7988419044839,-896.7988419044839
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,52.61269363723094,52.61269363723094,864.4513647572276,-811.8386711199967,-761.8386711199967
Renault 5 E-Tech,52.0,False,1750.2885577408213,577.595224054471,374.05865004286215,35.631863895455844,987.285737992789,459.5,527.785737992789,577.785737992789
Hyundai Ioniq 5/6,77.4,True,1475.8912499158128,487.0441124722182,0.0,30.52914820457178,517.57326067679,871.0073711399084,-353.4341104631184,-303.4341104631184
Hyundai Ioniq 5/6,77.4,True,1380.9931271569023,455.7277319617778,0.0,9.09266249950685,464.82039446128465,906.2220533075345,-441.4016588462498,-391.4016588462498
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,27.191781625452272,27.191781625452272,994.0,-966.8082183745478,-916.8082183745478
Renault 5 E-Tech,52.0,False,1734.0923671259284,572.2504811515564,0.0,47.799473269886356,620.0499544214427,497.36527189298505,122.6846825284577,172.6846825284577
Renault 5 E-Tech,52.0,False,2043.321292595302,674.2960265564498,290.0915709770557,42.96167340484527,1007.3492709383506,532.3194348293542,475.0298361089964,525.0298361089964
Kia EV9,99.8,True,0.0,0.0,1130.3083140008412,16.069653259087797,1146.377967259929,926.8184733819053,219.55949387802366,269.55949387802366
Renault 5 E-Tech,52.0,False,868.0646959175407,286.46134965278844,0.0,24.852544049135446,311.3138937019239,504.17891275918265,-192.86501905725873,-142.86501905725873
Kia EV9,99.8,True,2196.7985445816976,724.9435197119602,0.0,55.19440607247044,780.1379257844306,869.8465096246385,-89.7085838402079,-39.70858384020789
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,11.551621917343287,11.551621917343287,541.5396048312475,-529.9879829139043,-479.98798291390426
Kia EV6 (post-24),77.4,True,2550.972288610233,841.820855241377,420.96778101170753,44.174485686306305,1306.9631219393907,921.6153724392314,385.34774950015935,435.34774950015935
VW ID.7 (77 kWh),77.0,True,1203.8977517978662,397.2862580932959,611.110043630609,27.454745848999107,1035.851047572904,861.8128508596767,174.0381967132273,224.0381967132273
Kia EV6 (post-24),77.4,True,2562.923864091488,845.7648751501912,1050.2129101780183,25.390420600430406,1921.3682059286398,936.4065694851868,984.961636443453,1034.961636443453
Renault 5 E-Tech,52.0,False,2447.759166425003,807.7605249202511,0.0,16.56520120243876,824.3257261226898,646.9745288339221,177.3511972887677,227.3511972887677
Renault 5 E-Tech,52.0,False,2067.6492010056563,682.3242363318666,0.0,19.340045288678755,701.6642816205454,583.8284521023512,117.83582951819415,167.83582951819415
Renault 5 E-Tech,52.0,False,1194.1019179917957,394.0536329372926,0.0,12.781075000630704,406.8347079379233,524.9769597264109,-118.14225178848756,-68.14225178848756
Renault 5 E-Tech,52.0,False,2845.135937078008,938.8948592357426,0.0,43.904881854880394,982.799741090623,632.3387660777169,350.46097501290615,400.46097501290615
Kia EV6 (post-24),77.4,True,2501.347233159124,825.4445869425109,615.7456353327113,17.898704588805384,1459.0889268640278,818.9453886910485,640.1435381729793,690.1435381729793
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,12.666789125208657,12.666789125208657,846.4566336464177,-833.789844521209,-783.789844521209
Renault 5 E-Tech,52.0,False,2050.9896027188,676.8265688972041,0.0,48.438603032588006,725.2651719297921,542.021247653562,183.24392427623013,233.24392427623013
Renault 5 E-Tech,52.0,False,2201.2428322273195,726.4101346350154,379.387784814085,26.45922699030674,1132.257146439407,611.5165620516319,520.7405843877751,570.7405843877751
Nissan Leaf (new),52.0,True,0.0,0.0,853.5736801897788,10.398511408807954,863.9721915985867,777.2306196326159,86.74157196597082,136.74157196597082
Renault 5 E-Tech,52.0,False,1777.1223811022755,586.450385763751,470.6281100451262,37.216698512832586,1094.29519432171,589.5701738467662,504.7250204749437,554.7250204749437
Hyundai Ioniq 5/6,77.4,True,2717.416470687916,896.7474353270123,0.0,31.57662426274734,928.3240595897597,870.6371476724186,57.68691191734115,107.68691191734115
Hyundai Ioniq 5/6,77.4,True,3268.644676035066,1078.652743091572,1143.7151671953684,22.80653811009881,2245.1744483970388,915.4229114888061,1329.7515369082325,1379.7515369082325
Renault 5 E-Tech,52.0,False,0.0,0.0,739.7592150126469,27.688019950624483,767.4472349632714,501.2901903516139,266.1570446116575,316.1570446116575
Nissan Leaf (new),52.0,True,1420.2959320145726,468.697657564809,460.01220176104755,28.6697022655205,957.3795615913771,778.7278098298492,178.65175176152786,228.65175176152786
Renault 5 E-Tech,52.0,False,2197.0011195542497,725.0103694529024,0.0,26.143551985612284,751.1539214385147,459.5,291.65392143851466,341.65392143851466
Kia EV9,99.8,True,2094.9800938187623,691.3434309601915,0.0,45.793149169309785,737.1365801295013,944.3020600011847,-207.16547987168337,-157.16547987168337
Kia EV6 (post-24),77.4,True,2707.6295740214387,893.5177594270748,0.0,20.775449665106002,914.2932090921807,945.6216645032433,-31.328455411062578,18.671544588937422
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,24.974863543055317,24.974863543055317,979.893958004593,-954.9190944615376,-904.9190944615376
Kia EV6 (post-24),77.4,True,2267.7797441894563,748.3673155825206,1734.4004372057855,36.014039020916854,2518.781791809223,858.5907681086082,1660.1910237006146,1710.1910237006146
Kia EV9,99.8,True,2261.3318678831033,746.2395164014241,0.0,19.955926729409484,766.1954431308336,853.4029276920298,-87.20748456119622,-37.207484561196225
Hyundai Ioniq 5/6,77.4,True,1479.2844603386077,488.16387191174056,865.7336723973265,7.557103303712077,1361.4546476127791,906.4910499210342,454.9635976917449,504.9635976917449
Hyundai Ioniq 5/6,77.4,True,1582.4499137171274,522.208471526652,0.0,2.8996500251982003,525.1081215518502,908.8997008251899,-383.7915792733397,-333.7915792733397
Kia EV9,99.8,True,0.0,0.0,0.0,2.8450420683967015,2.8450420683967015,775.429222483963,-772.5841804155664,-722.5841804155664
Kia EV6 (post-24),77.4,True,1564.226416773476,516.1947175352472,0.0,6.491735602217538,522.6864531374647,858.5123728060629,-335.8259196685982,-285.8259196685982
Hyundai Ioniq 5/6,77.4,True,2144.016439387682,707.5254249979351,746.0162153041118,6.52194244325562,1460.0635827453025,874.0503635763955,586.013219168907,636.013219168907
Renault 5 E-Tech,52.0,False,1907.096727491998,629.3419200723594,108.0693302268062,33.52277985376332,770.9340301529288,591.014005015146,179.92002513778277,229.92002513778277
Renault 5 E-Tech,52.0,False,1555.4743702938497,513.3065421969704,460.15966621564615,0.0,973.4662084126167,569.8797179370107,403.58649047560596,453.58649047560596
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,1254.0992229740707,16.977230482144,1271.0764534562147,773.5569925123963,497.51946094381844,547.5194609438184
Renault 5 E-Tech,52.0,False,2040.7459065165647,673.4461491504663,484.3377422463343,45.79220003699312,1203.5760914337939,599.5098828937755,604.0662085400184,654.0662085400184
Hyundai Ioniq 5/6,77.4,True,1332.3535848868116,439.67668301264786,0.0,14.780420240009628,454.4571032526575,820.0113358617511,-365.5542326090937,-315.5542326090937
Renault 5 E-Tech,52.0,False,2143.7961350556075,707.4527245683505,0.0,49.48217516861821,756.9348997369688,541.1494417033041,215.78545803366467,265.78545803366467
Kia EV6 (post-24),77.4,True,3194.473061012398,1054.1761101340915,394.0902314667894,43.12198564803149,1491.3883272489124,770.2116554207602,721.1766718281523,771.1766718281523
Kia EV9,99.8,True,0.0,0.0,310.9472939785887,6.00805634592028,316.95535032450897,815.5362322343251,-498.5808819098161,-448.5808819098161
Kia EV6 (post-24),77.4,True,2364.5331500781,780.295939525773,209.66820889472436,16.223810885880297,1006.1879593063776,863.8177598281316,142.37019947824604,192.37019947824604
Kia EV9,99.8,True,2239.9230423664644,739.1746039809333,0.0,24.189662722249842,763.3642667031831,851.3046195961628,-87.9403528929796,-37.940352892979604
Renault 5 E-Tech,52.0,False,1204.0462015974458,397.33524652715715,0.0,18.678861624173376,416.0141081513305,511.67420225706735,-95.66009410573685,-45.660094105736846
